00040;46083.71094;948.5303345;725.9341431;559.7648315;425.9030457;360.4440918;230.038147;167.4827271;136.9478607;104.3578491;80.02503967;78.26992035;63.18394089;61.6030159;58.03467178;51.64012909;48.14319992;45.29656982;43.11499023;42.92395401;40.94096756;40.16498184;39.8342514;39.37066269;38.9791069;38.46285629;38.01807785;37.04179764;36.65825653;36.22291565;35.918396;35.30112457;34.9849472;34.68671799;34.60364532;34.40201569;33.90876389;33.5582428;33.22726059;32.96331787;32.68484879;32.58379745;32.02671432;31.59212112;31.34649086;31.06142998;30.78822136;30.33812904;30.10107994;29.68562889;29.40111923;29.27406883;28.95661354;28.88739204;28.56984329;28.49939537;28.12792969;27.58117676;27.34653664;27.16082191;26.80187988;26.35326385;26.15595436;26.11113167;25.69272232;25.62330246;25.33005714;24.96130753;24.64275742;24.42333221;24.32382965;24.03997993;23.91887856;23.69003868;23.51803398;23.08529854;22.90652084;22.79843521;22.43778419;22.1384716;21.89401817;21.71988106;21.58270645;21.31709671;21.22023201;20.88526917;20.66287613;20.54382515;20.40794754;20.20513916;20.00326157;19.83604813;19.64808846;19.42233276;19.09997749;19.01130486;18.76206398;18.68440247;18.27138138;18.17658424;17.92053986;17.5789547;17.34153175;17.22741318;17.00845528;16.80616951;16.49396515;16.28338623;16.10558319;15.98212814;15.72563457;15.69267273;15.53643036;15.36052322;15.23663235;15.0632143;14.80589199;14.52487183;14.48678875;14.28492069;14.09412003;13.95700264;13.54429054;13.20646667;13.16079712;12.96080589;12.71898365;12.56223297;12.50903606;12.24723911;12.17366695;11.87785816;11.68453598;11.51483822;11.2321043;11.10035133;10.94177437;10.52164364;10.40346718;10.2372179;10.12434769;9.950154305;9.886869431;9.705318451;9.455907822;9.098169327;8.996814728;8.898980141;8.805159569;8.719807625;8.431372643;8.248092651;8.072583199;7.934806824;7.815837383;7.69173193;7.57674408;7.270870686;7.03772068;6.65861702;6.559965134;6.266727448;6.108816624;6.039938927;5.815489769;5.687960625;5.576625347;5.523010254;5.296267509;5.119831562;5.001677036;4.755824089;4.640096188;4.436139584;4.34367466;4.170022964;3.837368727;3.775363445;3.623325586;3.36404562;3.257100821;3.208213329;3.127837896;2.957803488;2.525783539;2.488674402;2.253764629;2.053840399;1.862308621;1.597495794;1.36425817;1.308992982;1.104041219;1.005477309;0.7852240801;0.6405338049;0.488308847;0.1868792176;0.1779281199;0.009916430339
00100;46102.68359;948.2333984;725.4974976;558.9102173;424.269104;358.6999512;225.9953766;165.4988556;132.2572327;100.6268768;74.12923431;70.32614899;59.0614357;53.94548416;51.8131485;43.34437943;40.09209442;35.66291428;33.97810745;29.46884918;29.07301521;27.21702194;26.69338989;25.64053345;24.63393021;24.24177361;24.04335022;23.38709641;23.22702789;23.02412415;22.58136749;22.35069084;22.08121681;21.98412323;21.78788376;21.63203239;21.49918175;21.19843674;21.05189514;20.8569622;20.66879845;20.40690804;20.15497589;20.00801849;19.83918762;19.57389259;19.45075226;19.30627251;19.18286705;19.01867867;18.85974693;18.58458328;18.45030785;18.2519455;18.03929329;17.83884811;17.65838623;17.54029274;17.40052795;17.30863762;16.96960449;16.89309692;16.73339462;16.40311241;16.39684486;16.17003059;16.00953484;15.79311562;15.71692848;15.64723969;15.4740181;15.22512341;14.98276043;14.87255478;14.81963444;14.62405682;14.57557678;14.44106197;14.3341465;14.23016644;13.99021721;13.86775112;13.84482479;13.65750122;13.51065445;13.15858555;13.11788845;12.92535877;12.87619209;12.67949104;12.60174274;12.53691292;12.38775444;12.28891182;12.24671841;12.02602482;11.93794155;11.75120926;11.62130451;11.53164196;11.38096905;11.27421665;11.19719124;10.87979794;10.74604416;10.59929276;10.56176567;10.53717327;10.37739182;10.2299633;10.18352985;9.907469749;9.799073219;9.744517326;9.577187538;9.48519516;9.427933693;9.282594681;9.205003738;9.06029129;8.922553062;8.795059204;8.667087555;8.519230843;8.329651833;8.240145683;8.178272247;8.0928545;7.982435703;7.854482174;7.661335945;7.570058823;7.43580246;7.347132206;7.148369312;7.034990788;6.987147331;6.821033001;6.689591408;6.680139065;6.635961533;6.444238186;6.364557266;6.300483227;6.190989017;6.092605114;5.992505074;5.819472313;5.802937031;5.66742897;5.493744373;5.318528175;5.260145187;5.084319115;5.00502491;4.867634296;4.789298534;4.609851837;4.518362999;4.468080044;4.373216629;4.191664219;4.060564518;4.036954403;3.909060478;3.799870968;3.495755672;3.422771454;3.350617647;3.213138103;3.158686638;3.048277855;2.872198105;2.802112341;2.747474432;2.617174864;2.596518517;2.395985603;2.379522562;2.2038908;2.191064358;2.056721449;1.909121037;1.823330283;1.783806324;1.633703232;1.490911961;1.47675252;1.355087399;1.170164585;1.000470877;0.9272040129;0.7776710987;0.6893494129;0.513874054;0.3981286883;0.3600033522;0.1879283935;0.1212824211;0.02377871051
00160;46094.41406;945.3143921;724.4542847;557.3782349;424.8274536;358.348999;225.2179871;163.4612579;131.7690125;99.88356018;72.34541321;67.75296021;58.5039711;52.93310165;49.63220215;40.45392609;37.96298218;33.95647812;31.80109787;27.52564621;26.06257248;24.02367973;22.61844635;21.48897171;20.35019112;20.09187508;19.58040619;19.55492592;19.31344223;19.0217247;18.69172287;18.38577461;18.25985718;17.9532814;17.91682243;17.7135067;17.63743973;17.34498024;17.08418274;17.06358719;16.70307159;16.44128609;16.39253807;16.07050896;15.90546608;15.67696953;15.42402267;15.28728008;15.27032375;15.08469009;14.99894905;14.81124783;14.76383972;14.65127468;14.61802292;14.39564419;14.33025265;14.22431374;13.99022579;13.82211494;13.77239704;13.47671223;13.39751816;13.35899925;13.18829727;13.04693127;12.93437099;12.9215498;12.6200695;12.47665596;12.44114017;12.3038435;12.2105608;12.16979218;12.13746643;11.9285717;11.86815166;11.77017212;11.61837387;11.56899071;11.37648773;11.3342638;11.10387039;10.96396255;10.92389965;10.81690598;10.61014175;10.57297134;10.40215492;10.36256981;10.2507;10.23986912;10.04252148;9.996541977;9.902685165;9.806553841;9.762619972;9.626473427;9.475528717;9.386397362;9.167482376;9.126862526;9.037096977;8.957931519;8.934861183;8.759933472;8.7436409;8.501717567;8.409194946;8.299637794;8.1419487;8.108622551;8.011763573;7.9494977;7.8086586;7.652799606;7.511637211;7.504299164;7.451532364;7.338175297;7.248929501;7.135217667;7.02277565;6.955676556;6.798159599;6.758718014;6.669486046;6.502686977;6.461504459;6.306992054;6.270219326;6.15990448;6.024396896;5.991839886;5.911539078;5.748657703;5.647459507;5.602711201;5.547217369;5.51189661;5.3450737;5.178873062;5.097434998;5.022362709;4.904502869;4.88868618;4.817664146;4.755918503;4.654585361;4.564891338;4.465658665;4.320940971;4.189671516;4.103663921;4.078547955;3.951510429;3.870147705;3.725942373;3.597304106;3.578184605;3.454878807;3.397214651;3.367982864;3.302578449;3.148787498;3.102911711;3.053913116;2.887667656;2.867072105;2.701448202;2.599299192;2.512093782;2.43130827;2.367996931;2.204735994;2.1881392;2.122549534;2.050625324;1.842117906;1.746963501;1.663925409;1.513060451;1.441321492;1.406045914;1.339501739;1.239591479;1.196779966;1.112191558;1.008056164;0.8359938264;0.7987904549;0.7048078775;0.579240799;0.5714584589;0.4711609185;0.3959933817;0.2354695648;0.2306296825;0.04731485993;0.00922979787
00220;46094.24609;944.8997803;723.3144531;557.5788574;424.2297668;358.2446594;224.1620483;163.1322632;131.1523438;100.3555603;71.40866089;67.12078094;57.31710052;52.496315;48.14422989;39.70663071;37.13090515;33.00737;31.02711678;26.60098839;25.03383827;22.85905266;20.4426918;19.14062119;18.72833824;17.85945129;17.40107727;16.76689529;16.47453499;16.34681511;16.08530045;16.0182476;15.89613342;15.6654377;15.34671688;15.21907711;15.07971859;14.94449425;14.68635368;14.50586128;14.36883926;14.26385307;14.11810017;14.02075291;13.82557201;13.74082851;13.63085842;13.54430294;13.33919811;13.20417976;13.00059986;12.98075104;12.90734863;12.72102833;12.55661011;12.44767666;12.23433208;12.18864441;12.04263401;11.94822502;11.86863518;11.82121277;11.71508121;11.57850456;11.50850868;11.25910091;11.21092892;11.18165874;11.05134296;10.96060371;10.89322948;10.84021664;10.65588379;10.58124924;10.43509865;10.16618633;10.07719707;10.05522823;10.02676582;9.908699036;9.797753334;9.697331429;9.598396301;9.553823471;9.462644577;9.303916931;9.260704041;9.152242661;9.073513031;8.942804337;8.845458031;8.784046173;8.665165901;8.563301086;8.495445251;8.402271271;8.302078247;8.173754692;8.146996498;8.066414833;8.032157898;7.895277977;7.865068436;7.792019367;7.738200188;7.660072327;7.560310364;7.443972588;7.30552578;7.211118698;7.123846531;6.998420238;6.97504282;6.90741539;6.689036846;6.643823147;6.611088753;6.495809078;6.447982311;6.319499493;6.298653603;6.243662834;6.176306248;5.949829102;5.894945621;5.877071381;5.728294849;5.684180737;5.578657627;5.547256947;5.481163502;5.417764187;5.230830669;5.072146893;5.037546635;4.984305859;4.923825264;4.910629749;4.823967457;4.758765697;4.705382347;4.631675243;4.515191078;4.434055328;4.380795002;4.329828739;4.272629261;4.155945301;4.026659012;4.013553619;3.882279396;3.787761688;3.632228613;3.593793869;3.549886942;3.521102667;3.354183912;3.325267076;3.271950245;3.148418903;3.024530411;2.964462519;2.900013685;2.825049877;2.717445374;2.702045441;2.599176645;2.527532816;2.341185331;2.285855532;2.248413086;2.166049719;2.153250933;1.989933014;1.926807046;1.889783859;1.771449208;1.745022774;1.627415538;1.540173769;1.471537232;1.377397895;1.326553941;1.247702241;1.131967902;1.083915472;1.010366797;0.946602881;0.8295882344;0.749383688;0.6416144967;0.5646704435;0.5480288267;0.4246263504;0.4055818021;0.280841738;0.2190689147;0.1666059941;0.1129450127;0.04280583933
00280;46095.90625;944.817627;723.1574097;557.1394043;423.5449524;358.0732422;223.8668365;162.355423;131.1922455;98.97106171;70.81739807;66.56188965;56.73077774;51.28291321;47.52582169;40.17477417;36.49289322;31.90205383;29.63323975;25.82192612;23.74708176;21.464468;19.70605087;18.90462685;16.974823;16.50144958;15.96893406;15.51528549;15.39553261;15.24399757;14.77275372;14.50029278;14.46614742;14.30864429;13.99165058;13.86246777;13.83121014;13.59943676;13.41554356;13.39274788;13.25727844;13.05734062;12.94040394;12.76063538;12.65141964;12.52241802;12.39662933;12.35799217;12.31682396;12.21580315;11.96477509;11.89116573;11.55324173;11.48569393;11.39863873;11.36364174;11.3214798;11.23777485;11.10906315;11.06150246;11.01243687;10.87660027;10.77112293;10.67060184;10.51675797;10.42366791;10.28557396;10.15822506;10.03054428;9.936803818;9.875842094;9.772646904;9.671541214;9.529959679;9.486497879;9.411111832;9.309942245;9.259233475;9.173444748;9.056404114;9.01842308;8.931287766;8.820083618;8.669631004;8.661068916;8.571346283;8.468370438;8.350066185;8.255732536;8.191656113;8.112139702;8.030575752;7.964839458;7.897435188;7.838046551;7.784618378;7.729215145;7.704972267;7.553601265;7.396976471;7.359568119;7.337306023;7.315739155;7.093319416;6.991801739;6.914326191;6.858990669;6.815059185;6.775978088;6.676157951;6.500035763;6.385811806;6.322655678;6.281924248;6.100349903;6.069313049;6.006893158;5.936656952;5.915804386;5.894772053;5.796634674;5.770418167;5.644850731;5.520285606;5.430397987;5.356684208;5.277305603;5.190486431;5.105875492;5.07508564;5.023721695;4.951667786;4.844758987;4.80147934;4.764478207;4.727334976;4.581521034;4.489668369;4.403771877;4.331636906;4.235984802;4.153933525;4.125380516;4.028177738;3.992752552;3.948137999;3.811671972;3.769643307;3.707241297;3.664846182;3.609724283;3.568096399;3.363306046;3.252408266;3.232092619;3.127164602;3.064087629;2.93961525;2.927549124;2.869249344;2.828656197;2.763613939;2.689219713;2.580256939;2.527551174;2.453232288;2.373450518;2.350688696;2.239027262;2.165430307;2.135083675;2.015949726;1.9227736;1.827474833;1.771283627;1.739661932;1.674438119;1.542382836;1.496095896;1.408651233;1.352622986;1.30347681;1.2438761;1.162095904;1.091445327;0.996311307;0.958825767;0.9046071768;0.8643733859;0.8172561526;0.7409507036;0.6579579115;0.5349305272;0.5048502684;0.4580618739;0.3159974217;0.2139862329;0.1808380932;0.09494256973;0.06182007864
00340;46096.85156;944.9968262;722.9486694;557.1328735;422.8623657;357.8709717;223.1162872;162.1452026;130.5703278;98.68772125;70.9491806;66.46929932;55.62648773;51.6505661;46.38639069;40.03547287;36.18109131;32.7211113;30.26006508;26.23618889;23.16278267;21.20877457;19.74125481;17.83029747;16.89776802;15.05654907;14.72879505;14.22264481;14.02945423;13.93675327;13.81150913;13.58133507;13.41396618;13.32821274;13.22183037;12.74271393;12.68838882;12.5460062;12.38558388;12.22237682;12.15120125;12.01476192;11.93757439;11.86009312;11.83647251;11.6931057;11.65865135;11.55675507;11.38392162;11.16760731;11.08291721;10.96451569;10.81854153;10.77603149;10.72511005;10.44516754;10.41943645;10.36089325;10.27412701;10.24120426;10.12687969;10.04908657;9.896531105;9.739542007;9.657212257;9.570616722;9.503949165;9.400918007;9.33999157;9.306447029;9.281941414;9.217806816;9.130010605;8.944683075;8.810965538;8.752043724;8.724074364;8.538736343;8.435382843;8.374048233;8.332166672;8.271713257;8.202312469;8.145170212;8.015006065;7.927513599;7.902337551;7.848384857;7.712081432;7.691156864;7.560864449;7.486089706;7.434827805;7.379949093;7.277236938;7.176903248;7.132372856;7.06223774;6.974029064;6.855611324;6.814520836;6.696390152;6.607750416;6.572589397;6.491714001;6.424620628;6.319757462;6.257133007;6.165232182;6.14699173;6.067921638;6.008125305;5.96630764;5.913158894;5.841830254;5.758192539;5.709130764;5.567135811;5.53508234;5.483086109;5.370629787;5.309827328;5.2506814;5.165484905;5.1245718;5.044062614;4.992278576;4.862171173;4.800728321;4.668085575;4.600039005;4.548168182;4.476519585;4.437254429;4.380235672;4.352917194;4.258195877;4.217873096;4.059030533;4.013913631;3.92292428;3.81518364;3.806757689;3.674271584;3.616909504;3.587791681;3.512519836;3.388001919;3.370307922;3.350460529;3.291010618;3.231318235;3.1971488;3.140016794;3.098320246;2.977492571;2.932278395;2.90150547;2.774306059;2.696364164;2.627692699;2.53157568;2.444629431;2.402272224;2.293842554;2.262885094;2.17612505;2.166029453;2.135463953;2.029621124;1.994837642;1.884119511;1.808803797;1.772290111;1.68276;1.660151005;1.619395733;1.503484249;1.432926893;1.310321689;1.182848692;1.167857409;1.150260568;1.015836;0.9634062052;0.8888658285;0.801594913;0.7614638209;0.6606501341;0.6207538843;0.5843470693;0.5013840199;0.3931245208;0.3690842092;0.346850425;0.2491054833;0.156441018;0.1154859811;0.08567170799;0.06122542918
00400;46093.78125;944.8253784;722.7391357;556.8907471;423.7075806;358.5319519;223.3665161;161.6260681;130.6958771;99.23711395;70.72491455;66.47583771;55.6578598;51.81690979;45.7594223;39.53531265;35.72703552;32.07097626;30.10517693;25.03975868;22.18148994;20.61732483;18.94872093;17.77330208;16.1540451;14.53026581;14.35748672;13.8753624;13.53514099;13.17529774;13.0380373;12.95357704;12.85738373;12.67649364;12.48889256;12.15220547;12.11487961;12.07374096;11.86882305;11.72084045;11.5193882;11.42978096;11.28794289;11.27048874;11.13915062;11.00678253;10.96348;10.82804489;10.73894787;10.59115219;10.52758408;10.39034081;10.37260056;10.18070984;10.10373878;10.00821686;9.880937576;9.718343735;9.694132805;9.606803894;9.552577972;9.48125267;9.365363121;9.319684029;9.29144001;9.17001152;9.074362755;8.929258347;8.84879303;8.82522583;8.806497574;8.701850891;8.601215363;8.468595505;8.395862579;8.268351555;8.225247383;8.124662399;8.100776672;7.923957348;7.760053635;7.713104248;7.678847313;7.642019272;7.527221203;7.429275036;7.370886803;7.24818182;7.163700104;7.154220104;7.100841522;7.074999332;7.005710125;6.972156525;6.851419449;6.84551239;6.771470547;6.674375534;6.551038265;6.468879223;6.370397568;6.311205387;6.271058559;6.207445145;6.087859154;5.980825424;5.901899338;5.828886032;5.791023254;5.649482727;5.607635021;5.555164814;5.501597404;5.462776184;5.371512413;5.293268204;5.203055859;5.161382198;5.124796867;5.068006039;5.02106142;4.899177551;4.828172207;4.73647213;4.701335907;4.681932926;4.609724522;4.522761822;4.449409962;4.338668823;4.317189693;4.270452499;4.208242416;4.166875362;4.113151073;4.051739693;4.016212463;3.924082518;3.887694597;3.761273384;3.685593367;3.59752512;3.56353879;3.47466588;3.41560626;3.3897295;3.302923441;3.25332737;3.215061188;3.109867573;3.08270669;3.003451824;2.895181417;2.77152586;2.753041744;2.633191109;2.602035761;2.590123415;2.523844242;2.441796541;2.416750669;2.352936745;2.278532982;2.237319469;2.189000368;2.136837006;2.057734489;1.948764801;1.893349051;1.844278216;1.772923112;1.752655149;1.675225019;1.650300264;1.624155402;1.53205502;1.438179016;1.332817197;1.270467877;1.224325061;1.136375904;1.084424973;1.006950259;0.9695477486;0.8836413026;0.7876233459;0.7447733283;0.7213898897;0.6602818966;0.5919106007;0.5155292153;0.4906534851;0.4221136272;0.4174762964;0.2600268424;0.1986048222;0.1694042534;0.07282833755;0.05677243695;0.01391907688
00460;46094.28516;945.0455933;723.0048828;556.489502;423.7232666;358.6266174;222.8617859;162.5690155;130.4797974;98.75165558;71.61103058;66.62644958;55.49552917;51.52552032;46.07233047;39.28177261;35.68924713;32.19806671;30.44944191;25.24013329;22.30677605;20.53076172;18.407938;17.32449913;16.21852875;14.11296082;13.7775259;13.4592371;12.8786335;12.81824017;12.5386343;12.41797256;12.14027977;11.95378208;11.90282249;11.76315498;11.48696518;11.2769928;11.24181271;11.09086895;10.98521709;10.83464527;10.70417976;10.59927082;10.40650558;10.35851288;10.3188715;10.2507019;9.98383522;9.93359375;9.865446091;9.847776413;9.637733459;9.592409134;9.528808594;9.444158554;9.359982491;9.233366966;9.179775238;9.075407028;9.031209946;8.874300003;8.83261013;8.744196892;8.688154221;8.554099083;8.458794594;8.418727875;8.394933701;8.280961037;8.219127655;8.144165993;8.116952896;8.038059235;7.910360336;7.864896774;7.728129387;7.672267437;7.61537838;7.553878307;7.531912804;7.374242306;7.332603931;7.300600529;7.213795662;7.176669598;7.133820534;7.02102375;6.981129646;6.895792484;6.861819744;6.792912483;6.689534664;6.621166706;6.578599453;6.509717464;6.427149296;6.329373837;6.232008934;6.165751934;6.06641674;6.035169601;5.900374413;5.837201118;5.793017387;5.737541676;5.663710117;5.513742447;5.435134888;5.41841507;5.332600117;5.306069851;5.221614838;5.176459789;5.058866024;5.055295944;4.993942738;4.956984043;4.886529922;4.781058788;4.715298176;4.672290325;4.598922729;4.513729572;4.456815243;4.418157578;4.399485588;4.305719852;4.266042709;4.235364914;4.178277016;4.140637875;4.012965202;3.984101295;3.932819366;3.903787136;3.780514479;3.650532246;3.60166955;3.581436157;3.51002574;3.412907839;3.336312771;3.250763416;3.199094057;3.15195775;3.119707108;3.055836916;3.010717392;2.857726574;2.839272022;2.782071352;2.740998268;2.702575445;2.595894098;2.576327324;2.519156218;2.504805088;2.46894002;2.401664495;2.331607342;2.269462824;2.219901562;2.151405811;2.117264032;2.063073635;1.963176966;1.869639516;1.776501894;1.719974399;1.640566707;1.603903413;1.563053489;1.54484272;1.459696531;1.435561657;1.388860106;1.349962592;1.236011386;1.14936316;1.122808576;1.056847453;1.045213103;0.9967353344;0.9830271006;0.877091229;0.7901389003;0.7361816764;0.7085633874;0.6568241119;0.6325617433;0.5503911972;0.3966600895;0.3906057775;0.3572434485;0.2761585116;0.2230730355;0.1308249533;0.08493129164;0.01400369685
00520;46094.33203;944.9789429;723.0892334;556.1918335;423.2261047;358.5129089;222.7020416;161.9427185;130.1066742;98.4454422;71.25487518;66.69693756;54.83830261;51.16911697;45.5103302;39.4900589;35.39049149;31.95991325;30.32919502;25.36432076;21.70677376;20.16977692;18.27165794;17.30757713;15.49349403;13.90115547;13.36163425;12.72877312;12.66155052;12.33409023;12.08466244;11.84696293;11.75991726;11.40445232;11.34666729;11.18953133;11.11473465;10.90663815;10.70183754;10.64330578;10.55344677;10.51118755;10.4424305;10.16340733;10.13245487;10.09013367;9.950520515;9.872077942;9.735357285;9.608696938;9.574095726;9.516392708;9.45519352;9.294404984;9.255393028;9.157211304;9.091002464;8.962812424;8.93149662;8.821525574;8.803725243;8.68469429;8.657526016;8.556355476;8.501999855;8.411094666;8.266293526;8.17929554;8.129513741;8.116196632;8.006496429;7.961051941;7.867771149;7.832571983;7.752547264;7.680570602;7.573121071;7.438322067;7.409644127;7.367191315;7.242079735;7.201010227;7.109841824;7.070521355;6.98046875;6.870820999;6.810602188;6.778236866;6.716136932;6.658816338;6.48831892;6.458574772;6.415052414;6.365319252;6.247599125;6.12448597;6.11170578;6.094404697;6.032056808;5.955193996;5.789811134;5.765018463;5.756741524;5.725034714;5.592257977;5.539740562;5.508373737;5.4929986;5.450867653;5.340802193;5.287177563;5.163751602;5.066522121;5.021211624;4.91643858;4.891787052;4.843855381;4.763865471;4.713614941;4.626173496;4.576007366;4.53926897;4.502540112;4.439439297;4.419703484;4.336421013;4.268153191;4.200899124;4.160540104;4.100558281;4.053256989;4.008966923;3.865192175;3.797118902;3.74364543;3.701164246;3.658087254;3.618066549;3.536474228;3.498914957;3.384546518;3.364150524;3.340521097;3.257949352;3.170611858;3.128863335;3.082615614;3.016839027;2.99538517;2.854316711;2.838373661;2.797408819;2.709412813;2.701475859;2.659072399;2.606242895;2.511720181;2.482752562;2.389559507;2.319615841;2.205727577;2.136921644;2.070765257;2.047635794;2.040887833;1.960690975;1.882194877;1.858223438;1.800117731;1.73052299;1.707677007;1.567437649;1.550253272;1.465314746;1.459203839;1.370488286;1.311001897;1.227770567;1.162986994;1.067883849;1.049667835;1.006323934;0.9767386317;0.9402940273;0.8318733573;0.7884511948;0.7234990597;0.7121690512;0.6241657734;0.5997520089;0.5736506581;0.5114389062;0.4755989015;0.3654841483;0.3562856019;0.2966625988;0.2336996496;0.1373143792;0.1269616634;0.01217824593
00580;46093.54297;945.0658569;723.4664307;556.1204224;423.0245972;358.2622375;223.1405029;161.8675079;130.1421814;97.94226837;71.65253448;66.97274017;54.49443817;51.52890015;44.83043289;38.89405441;34.51713943;31.93807983;30.60599518;25.40220642;21.74259949;19.64505196;18.04780006;16.8847332;15.23933792;13.9429512;12.86273193;12.51086044;12.28597641;11.96804714;11.88434887;11.74324131;11.30623341;11.23674583;11.21008301;11.09869003;10.88092804;10.86851501;10.57051563;10.36842537;10.346591;10.21037674;10.07199383;9.945046425;9.857322693;9.741791725;9.609794617;9.543870926;9.447942734;9.403478622;9.373298645;9.305213928;9.172683716;9.146192551;9.058193207;8.999858856;8.829329491;8.778300285;8.697840691;8.60696888;8.569594383;8.440508842;8.380900383;8.318842888;8.264962196;8.161850929;8.09657383;8.068642616;7.995405674;7.857444763;7.80903244;7.677644253;7.65557003;7.612916946;7.555009365;7.443026543;7.408691406;7.362225056;7.250727177;7.171466351;7.124610424;7.013990879;6.973268509;6.915037632;6.847319126;6.826966286;6.719528675;6.669223785;6.556684971;6.493145943;6.427005291;6.314065933;6.25685358;6.190747261;6.070421219;6.070214272;5.973828793;5.937083244;5.902508259;5.806635857;5.78851223;5.732428551;5.682271481;5.629769802;5.537927628;5.467308044;5.425908566;5.319196224;5.273700237;5.221882343;5.178707123;5.092652798;5.068080902;5.020776749;4.918782234;4.862092018;4.845091343;4.741632462;4.722551346;4.665880203;4.58769989;4.503635883;4.475708008;4.361263275;4.347686768;4.275926113;4.211687565;4.127213478;4.098035812;3.964433908;3.956856728;3.858536005;3.809799433;3.755631208;3.709935665;3.641732454;3.57773447;3.534067392;3.518838644;3.412429571;3.365572453;3.305472612;3.274349451;3.210912704;3.207592249;3.09925437;3.05059886;2.989929676;2.92803812;2.845422983;2.772867203;2.710183144;2.690366268;2.612106562;2.58823967;2.486512423;2.455275536;2.346132278;2.318012238;2.27355361;2.224701881;2.152605534;2.114562273;2.054533005;2.031698227;1.908835173;1.882303357;1.810675859;1.73736012;1.692135215;1.688395619;1.588732719;1.526724458;1.490020633;1.440056324;1.393506765;1.288450956;1.228249907;1.215839863;1.110853791;1.092763066;1.083849549;0.9856564999;0.9389728308;0.8136175871;0.8000507355;0.7459195256;0.7303760648;0.5685797334;0.5429443717;0.517467916;0.4822644889;0.4261131585;0.3628035784;0.2935511768;0.2818437219;0.2236266285;0.1354610473;0.07486215234;0.01022904087
