00020;13497.63379;2009.786865;1766.544189;1114.404663;765.8560791;677.7313843;554.2283936;501.6308899;489.4031982;448.916687;440.5045166;420.204834;395.8108215;377.4114685;356.210022;342.73526;324.0063782;313.7454224;311.7205505;303.1833496;291.2670288;284.631012;279.2236633;272.842926;265.5220642;257.9454956;253.432373;249.4439697;247.952713;243.7654572;240.7339935;238.1533356;235.4344025;231.0072937;225.3728485;224.0012817;216.4266663;213.228363;211.5222473;209.1007385;201.1843872;199.2405396;196.1599121;194.0510406;192.5153046;190.9948578;189.9622955;185.8727722;183.7488251;179.6976624;179.3125916;175.891037;174.6011353;171.4674072;170.4810791;167.8182526;162.6915131;161.5482178;159.12146;156.6072998;155.5009918;151.6278076;149.9906006;147.2073669;146.674057;143.8181763;142.167984;140.6038208;138.8453217;136.8565369;135.1904144;132.8207397;131.5569458;128.6564789;127.6556091;126.1920547;124.0469055;122.6682968;120.8554077;119.2194138;117.2421722;114.0896759;113.4430542;112.9691162;112.3884811;110.6629562;108.4352036;106.9236832;106.1159897;103.8485794;103.441124;101.9704208;100.9919968;100.3988647;98.72738647;98.08039856;95.96186066;95.4473877;94.45529175;93.68386078;92.99649048;92.04056549;88.47612762;88.27568054;86.88713074;85.27443695;84.3814621;83.26324463;82.09475708;80.48728943;79.17743683;77.68865204;76.48202515;75.4797287;73.38289642;71.82531738;71.36820221;69.84638977;68.84999084;68.40044403;66.31972504;66.12670135;65.38486481;62.90634537;61.45096588;60.82717896;59.47801971;58.80621338;57.88511276;56.42390823;55.67080688;54.3593483;53.26689148;51.93298721;50.86967087;49.33961105;49.16807938;48.63447189;47.37534332;46.97653198;45.94797516;43.75458145;43.40626526;41.5406456;40.64865494;39.91000748;39.26906967;38.05351257;36.63628387;36.30757523;35.57078934;34.83423615;33.78353882;32.9453125;32.27618408;30.94034576;30.64140511;29.48319435;28.89317513;27.86516571;26.34671593;25.02608299;24.31775093;23.47900581;22.60897255;21.52216911;20.8626194;19.98781776;19.86586761;19.4248848;19.04918671;18.38966179;17.71278381;17.52433014;16.51888275;16.01967049;15.23961639;14.30245686;13.36018848;12.76775169;12.08588696;11.88110161;10.68033695;10.16360188;9.989870071;9.327694893;8.482628822;7.611031532;6.945034027;6.466348648;6.324220657;5.262133121;4.383762836;4.200219154;3.596654177;2.60874176;2.349326372;1.912932038;0.86905545;0.2775407732
00030;14036.66016;2078.521484;1822.148682;1116.001465;771.5509644;671.3849487;549.09375;480.5955505;471.7042542;440.5967712;408.2527161;392.8707275;363.6522217;337.0505981;318.6783142;307.7260437;299.6566162;289.9172974;281.9971008;265.6152649;258.0945435;255.1967926;247.6986084;243.622345;236.6911316;230.4483032;222.158432;216.1485901;213.9963379;208.5464478;205.6139069;201.3173676;198.9346161;195.1212463;191.0469055;188.2151947;186.5689697;182.4173126;180.2976685;178.9301605;176.0207367;174.7292633;173.0383301;170.7207947;169.4262238;167.1792297;160.8466034;157.9732056;156.7290192;155.5886993;153.5687561;149.297821;147.3717499;146.0257721;144.0935211;142.1231689;140.068161;138.8499298;136.7850494;134.1201935;133.0726471;131.702713;129.6648712;127.8616714;125.8152618;123.3059006;122.5208664;120.4649048;118.0894012;117.0297165;114.3069305;113.0231781;112.033989;110.1531525;108.9263458;106.8526001;105.4256897;104.0561905;102.3920898;101.5453339;100.7880936;98.62780762;97.01921844;96.33863831;95.3765564;93.84978485;92.55021667;91.420578;90.12454224;88.7353363;88.56717682;87.08677673;86.04634857;85.58704376;83.1681366;82.53775024;80.84745026;80.18717957;79.45541382;79.17242432;74.9144516;74.5606842;73.58222961;73.01482391;71.53536987;70.85108948;69.50050354;68.7483139;67.62153625;65.5532074;65.52610016;64.8110733;64.15771484;62.7924881;62.42315674;60.74958038;60.10816574;59.15386963;58.66154099;57.46193695;56.50177765;56.23076248;54.1229248;53.14625549;52.63490295;51.70957947;50.71044159;50.32013321;49.6091423;48.85091782;47.48780441;47.05600357;45.08275604;44.85046387;42.89789963;42.61148071;41.15175247;40.96408081;40.42873383;38.90144348;37.8494339;37.31215668;36.52031708;36.06454468;34.73210526;33.95126724;32.64201355;32.20273209;30.74173355;30.48252106;29.77573395;29.7216835;28.25517273;27.9556942;26.85148239;25.94624138;24.75307655;24.09091187;23.07349968;22.87411118;22.14634895;21.93268394;21.36920738;20.0580883;19.44675255;18.64984322;17.74487114;17.58318329;17.07573128;16.69927025;16.25408173;15.60351658;14.61712265;14.0838232;13.96112347;13.22981548;11.95915413;11.62807274;10.87260818;10.62521839;10.25043201;9.697478294;9.372467995;8.572256088;8.400323868;7.617155075;7.039061069;6.806829453;5.907541752;5.228675842;5.131277561;4.61590004;4.100212097;3.882909536;2.904788017;2.442900658;1.936475396;1.609091043;1.379180312;0.1569757313
00040;14303.03125;2105.709473;1838.848999;1136.145996;786.5147095;673.2458496;562.963501;474.20578;461.1378784;438.7237549;383.3675842;380.7574158;352.5439148;327.5118713;313.4439087;296.1035461;289.4455872;280.8874207;271.0210266;252.35466;241.293335;238.0479736;234.017868;230.3748016;224.5914001;208.0522766;205.9885254;204.1520386;200.0773773;196.4585876;193.6360474;190.9244843;185.6204376;184.0473938;180.190979;175.1610565;172.1784668;170.4117279;168.9635773;167.0744019;164.8261108;163.212738;162.4241638;158.4363556;156.3169556;154.408905;150.8000183;150.6658478;146.3582764;144.9131317;143.1397552;142.5427246;139.8388824;135.1148224;133.2743988;132.2087708;130.1269989;127.8500824;124.6144867;122.8629837;122.0799103;120.8906479;118.5650177;118.0478897;117.77491;116.6663437;112.8667603;111.8986282;109.537262;107.1132889;105.5922699;103.3865509;103.2596359;102.2922745;100.7998581;98.47146606;97.45998383;96.2514267;95.036026;94.31369781;92.79128265;90.33322144;89.98069;88.17637634;86.71902466;86.63822937;86.6210022;84.92670441;83.21125031;82.85585022;80.92310333;80.14916229;79.84103394;77.95806122;77.54294586;76.52777863;75.18606567;73.67694855;73.09911346;71.95545197;70.52114105;69.78775787;68.01210785;67.13322449;66.12493896;65.33628082;64.76067352;63.94617462;63.42683792;61.98638916;61.2040596;60.59967422;58.60312271;58.28215027;57.7756424;56.79249573;55.83818436;53.54164124;52.79607391;51.60363388;50.28614044;49.40581131;49.04508591;48.37944031;47.68836594;47.01002884;46.39809418;45.40308762;44.0674324;43.31900024;42.46563339;41.80334473;41.39409637;40.03487778;39.57874298;38.96282196;38.61116028;37.61307144;35.33685684;34.69543076;33.68993378;32.67971802;31.82593346;30.91293907;30.46673393;29.78258514;29.6152668;29.47451591;28.13105202;27.31942177;26.54956055;26.3993206;25.59162331;25.08177757;24.42511749;23.76112366;22.75123978;21.71129799;21.43996048;20.79975128;20.71119499;20.45709229;19.50260353;18.7904911;18.27892494;17.66973877;17.42867279;17.01833725;16.59393883;15.48742485;15.37042904;14.43361568;14.0957756;13.16498661;12.75496674;12.39284992;12.09369087;11.61231041;11.35381413;10.80751324;9.728553772;9.078466415;8.471735954;7.499033451;7.333486557;7.036152363;6.457660675;6.065716267;5.123568058;4.706916809;4.302855492;3.528926134;3.152426004;2.656460762;2.441808939;1.992025375;1.574530363;1.411454678;1.114848971;0.5040760636
00050;14478.11328;2131.388428;1858.519409;1136.109863;788.9013062;674.0490723;562.1276245;479.8984985;465.5361938;445.4035034;385.5591125;372.1213684;341.5606689;323.9790955;304.0205688;287.7917786;283.1851196;273.9836426;256.9429321;235.4398804;231.8615875;226.5392303;222.4959717;214.810257;207.7642212;199.0428314;196.5687714;192.1195831;187.0966644;186.3851929;184.901886;182.3150482;176.3903198;172.88414;170.6943817;166.2517242;164.3084106;162.4368439;157.6733246;154.6305695;153.6227417;151.2839661;149.410202;148.3958588;146.6435852;143.1701965;141.4853973;139.1831665;137.3151093;133.3126831;132.7655182;131.2247314;129.5764771;128.243927;122.2590866;120.422142;119.0967102;118.3263626;116.8039551;115.6438065;113.0706177;110.8088379;110.1975708;107.4335632;106.8745041;105.079895;103.3835449;102.9273834;99.98633575;98.36264038;97.82426453;96.56383514;95.17887115;94.70796204;93.52282715;92.26147461;90.51255035;88.94015503;88.00306702;87.45195007;86.39659882;85.35303497;84.85148621;82.54055023;81.90338135;80.7000351;80.42778778;79.51278687;78.34477997;77.27134705;75.12659454;74.15931702;73.33882141;72.1984024;71.80014038;70.76576233;68.95042419;68.5874939;68.02588654;67.58638;65.97714233;64.78774261;64.68863678;62.83488846;62.10557556;61.40270233;61.02973175;59.39551926;58.62080765;57.10778809;56.20121384;55.00812149;54.43322754;54.05254364;53.40410233;51.70551682;51.53076935;50.96933746;49.05584335;48.57563019;47.75204468;46.99141312;46.41804886;45.2515564;44.11396408;43.02199936;42.66139221;42.05261612;41.24684906;40.39125061;39.58865356;38.45815659;37.96711731;37.5417099;37.18693924;36.5406189;35.59446335;34.91716766;33.70125961;33.03231812;32.17218018;30.25138092;29.98615837;29.5519886;28.78686714;28.29948997;27.67160225;26.69800377;26.25779533;25.30241203;24.10549355;23.74380875;23.50729179;22.98786354;22.82465363;21.39206314;20.54184532;20.03352356;19.34760094;19.12962723;18.43182182;18.14650726;17.56490326;16.98989296;16.49888611;15.35395336;15.04768276;14.92210674;14.73811722;14.34464645;13.16613483;12.49831581;12.20997715;11.96491814;11.18762493;10.53839016;10.32963085;9.651224136;8.908900261;8.730053902;8.406614304;7.595214844;7.349773407;7.105038643;6.867714882;5.926057339;5.670338631;5.463178635;4.853474617;4.597235203;4.311895847;3.805953264;3.022259474;2.674525976;2.393151999;1.755800247;1.370476246;0.9883202314;0.5925152898;0.2670954466
00060;14614.6709;2136.63916;1870.982056;1138.736084;796.0963135;672.6315918;549.5336914;479.3594971;458.1030884;436.1648254;386.1778259;363.7787476;335.1039734;319.1671448;299.4621582;282.4768677;273.617218;261.456543;254.0242615;229.2350616;219.9288177;217.2682648;213.5426483;207.2970428;205.0632324;196.6306305;189.5897675;188.8421326;181.2818909;179.5136108;177.151825;173.5262604;169.6291046;167.6102753;160.6956787;159.3102112;159.1351318;156.0562592;153.7037506;150.6519318;149.0768127;146.7830353;142.7088776;140.0230408;136.5136414;134.7559052;133.1920013;131.9909973;128.2000732;126.8601379;124.7636032;122.6474075;121.7650375;120.7223892;119.1024857;116.4476013;113.3934784;111.6609726;109.9834213;109.2117844;107.8373795;107.4742279;104.6685867;103.7495041;101.4586639;99.94102478;99.40240479;96.50061035;95.46891022;95.17723083;93.51148224;92.91436005;91.73377228;90.69309235;87.87007141;87.14299011;85.64408875;84.45274353;83.94467163;83.14469147;82.44648743;81.17214966;80.86612701;79.56277466;77.87252045;76.33638;75.7844696;75.10381317;73.72966003;72.91330719;70.89988708;69.36514282;68.69884491;67.99591064;65.85622406;65.54682922;64.6969986;63.72340012;63.04883194;62.43943787;60.65974426;60.55612183;59.89397812;59.41151428;57.66917419;56.74440384;56.60969162;56.17960739;54.9732933;53.27494049;52.84220123;51.70280075;50.87330627;49.9574852;49.62504578;47.69102097;47.52849197;46.96609116;46.4778862;45.15723801;43.23144913;43.08414459;42.41120911;41.85953903;41.21433258;40.45851517;39.69633102;39.55331039;37.82191086;37.43590164;36.96741867;35.98890686;35.6305809;34.48429871;33.44601059;32.71450043;32.52315521;32.13118744;31.63322067;31.1974411;30.66476631;29.87571144;29.3754406;29.14717865;27.89469147;27.56451416;26.72032356;25.56417656;24.95084763;24.64322281;24.4183979;24.19288254;23.09265137;22.3584919;21.19576263;21.09558868;19.74876785;19.03257942;18.70827675;17.75323296;17.59570122;17.28662872;16.73038483;15.91324425;15.72721672;14.98420429;14.37636566;14.13446617;12.9599371;12.74282455;12.25877094;11.90551758;11.48809719;10.69280815;10.4560976;10.34033108;9.767570496;9.255792618;8.505824089;8.320738792;7.974678516;7.802461624;7.089128017;6.689115047;6.207939625;5.873684406;5.313901901;4.762379646;4.601141453;3.980634689;3.283318758;3.066335201;2.740674973;2.445144415;1.770229936;1.578046918;1.475257158;0.9224774241;0.5254248381;0.06162022427
00070;14729.58789;2144.156494;1885.87561;1137.864624;803.2355347;670.5723877;548.9608765;480.040863;453.2936707;429.8108826;381.902832;355.481842;341.9276733;308.7292175;295.8721619;277.3678894;270.4243469;263.1394043;246.9370422;227.1771851;216.5162201;211.1491547;208.8054352;202.2770996;196.3114166;190.7059784;184.3488007;178.2766113;175.4129791;174.0349579;172.5871735;167.8826141;161.4192352;158.9792633;158.6274872;155.4781494;151.6630096;150.8075104;148.1352539;145.773819;143.21492;140.7160645;136.300705;133.8868256;129.0804901;127.5765457;126.3882523;123.5036163;121.2700424;120.3916855;117.5405579;116.9498978;115.1826553;112.7612152;111.4406204;109.4482498;108.9246674;105.8297119;105.1163712;102.3816376;102.0427933;100.5839691;99.70053101;98.27742004;95.93917847;94.95039368;93.66735077;92.39865112;91.87641907;89.9484024;88.9201889;86.05220032;85.45854187;84.69435883;83.4717865;82.96619415;81.05586243;79.81271362;78.9908905;78.22061157;77.31092072;76.54814911;76.07400513;74.26264191;73.09384918;72.48274231;71.94833374;71.31613922;69.20224762;68.62010193;68.2273407;67.36191559;66.32900238;64.31021118;63.76467514;62.61885834;61.54408264;61.04621887;60.19659805;59.3019104;58.54412079;57.48490524;57.02013779;55.78525543;54.92596817;54.45808029;53.22434235;52.66337585;51.53560257;50.99708939;50.07015991;49.270298;48.55827332;48.15410614;46.85121918;45.64871216;45.29462051;44.83791733;43.05602646;42.698246;42.21700287;41.06554413;39.94646835;39.59045792;39.08852005;38.18587494;37.45383453;36.56277847;35.4702034;35.2259903;34.42923737;33.87603378;32.87015915;32.47820282;31.55817413;31.02483749;30.18999672;29.61296654;28.6552372;28.33794022;27.57143211;27.11635208;26.39504051;26.15688705;25.46694946;24.99140739;24.52585411;24.14110947;23.55847931;22.90669632;22.55987549;21.73901367;21.31813622;20.81619453;20.31426048;19.70883369;18.81977463;18.2561245;17.717659;17.23372078;16.8459568;15.73031807;15.54711819;15.37693501;15.21463585;14.33808804;13.6869421;13.63639736;12.79596806;12.34060383;11.98234177;11.30475807;11.09240627;10.5697279;10.1211729;9.312952995;9.06717968;8.566106796;8.427453041;7.845834732;7.293602467;6.997279644;6.774748802;6.399832249;5.932393551;5.72790432;5.114062786;4.625885963;4.497450829;4.040346146;3.66790843;3.323584318;2.888877153;2.626328468;2.415113211;1.707541466;1.352481008;0.9227611423;0.3919150531;0.3716745973
00080;14829.0459;2154.11377;1898.359619;1141.116333;803.9389038;678.1091919;548.7808228;474.7849731;453.7612915;423.6491089;379.2058105;355.6977844;335.3328247;305.2077026;298.6703186;276.0855408;264.440155;252.7231598;238.4787903;224.4940796;213.098999;206.7072449;199.5449982;195.5882568;192.9490967;186.2721558;181.765564;176.3520508;172.3604431;167.2049103;165.7342377;162.1342163;158.1834106;152.0208282;151.5340729;149.1430054;144.3271027;143.4552002;139.751709;137.4072266;136.8634644;132.1366577;129.0266571;127.1220016;125.8750839;124.925972;122.7588043;121.5130234;118.3417892;114.9141998;113.9144669;111.8064957;111.2862015;110.0875778;107.6190948;106.5179214;103.0901794;101.9861526;101.1849899;100.8299179;99.67654419;97.71560669;96.63763428;95.021698;92.2227478;91.38834381;90.03626251;89.47138977;88.5683136;86.86965942;85.73171234;84.84976959;83.80308533;82.07875824;80.1450882;79.26823425;77.42015839;77.04888916;76.37269592;74.16095734;73.86448669;73.23249054;72.03912354;70.86522675;69.86018372;68.64295197;67.41794586;65.60387421;64.92893982;64.15697479;63.93144989;62.83604431;61.95047379;61.10753632;59.88676834;58.69639587;58.12020493;57.4626503;56.66135025;55.5819664;55.39942551;54.37550735;54.20380402;52.14278793;51.25336456;50.89025497;50.08332825;48.88023758;48.51788712;47.39546204;47.12762833;46.76795578;45.6170311;45.51733398;44.58495331;43.64392471;42.98631287;42.14609909;42.13980865;40.65623856;39.06048965;38.64333725;37.93071747;36.6646843;36.46588135;35.85427856;34.87599564;33.28775024;32.80672836;32.46413422;31.7260437;31.45285416;30.92810631;30.73438454;30.08385277;29.65438271;28.72550201;28.38719749;27.60940933;27.10665894;26.95965385;26.30230904;25.55342102;25.31576729;24.39704514;24.2712574;23.68709183;22.8897934;22.58382034;21.70347023;20.98787117;20.27744675;19.62740326;19.07876015;18.31163216;17.58890343;17.22793198;16.53655815;16.16946411;15.48475456;15.29844856;14.87480164;14.82935333;14.31285763;13.62552357;13.52066612;13.23872757;12.95497513;12.5440855;11.8250885;11.50348473;11.30425739;10.89092159;10.31023979;9.645749092;9.340180397;8.842867851;8.578922272;8.226218224;7.828745842;7.522697926;7.061412334;5.956686497;5.888505936;5.718931198;5.209751129;4.889545918;4.752389431;4.37978363;3.86412549;3.599833965;3.175154209;2.890486479;2.305631876;1.813534141;1.584471345;1.346186638;0.7904188633;0.6944980621;0.2799024582
00090;14905.7373;2163.920166;1904.485718;1144.130737;809.5706787;675.5231323;554.0325928;469.2049561;455.2472839;420.9057617;379.036438;349.9586792;335.0356445;299.7940979;296.3893127;272.7442322;264.2973633;248.9022522;239.7669067;222.4656525;208.2945709;205.3022003;195.4031677;191.8964844;186.404129;180.6834412;175.9140625;172.6352386;166.6799164;160.7820587;160.2235565;158.0245514;153.8260651;152.3306122;147.5262604;145.295517;143.1459808;139.0469818;135.6766663;132.6407013;130.2775574;127.9145203;126.222229;125.2883987;124.8373032;119.4226532;118.2203445;116.551178;115.1962051;114.1097641;109.8063278;109.6199417;107.0532303;103.8778763;103.6377182;103.246315;101.4421539;100.0172501;98.61430359;96.96911621;94.93772888;94.05622864;93.2882843;90.36845398;88.08804321;87.02181244;86.00231171;85.54080963;83.92134857;83.07566833;82.17732239;81.5151062;79.78501892;78.91841888;76.90995026;76.41999817;75.58626556;74.242836;73.7934494;71.09359741;68.78018951;68.68810272;66.8136673;66.51147461;66.30275726;65.01792145;64.46490479;63.75449753;62.91613388;62.10134888;61.59694672;59.78897858;59.35246277;58.33203125;56.6022377;55.70153046;54.97423172;54.70883179;53.90310669;52.66598892;51.6581192;51.15887451;51.0409317;50.37346268;48.85335159;48.46976471;47.22904205;46.57221603;46.52043533;45.28433228;44.07330704;43.42310333;43.19275284;42.84175873;41.90423965;41.11511612;40.52030563;39.61291504;38.60685349;37.84888458;37.31150436;36.82855606;36.55237961;36.30201721;34.75719452;34.59511948;33.5236969;32.5503006;31.53476715;31.16512108;31.05353928;30.15331078;29.12702751;28.92201042;28.45948601;27.74472809;27.13163757;26.5371933;26.39001846;25.98964882;25.16374016;24.89455223;24.07709122;23.40139961;22.8643074;22.22128296;21.77395248;20.73713684;20.36930275;20.1883049;19.44216919;19.02166367;18.62139511;18.00106239;17.35669136;17.10694313;16.69978142;16.1540699;15.8783226;15.58434868;14.71328545;14.40568066;14.06816196;13.58320522;13.25644588;12.57427597;12.3975668;11.90696049;11.60755825;11.3617239;10.88542271;10.33444405;9.929447174;9.653852463;9.28882122;8.556159973;8.147902489;7.669850349;7.261134148;6.877567768;6.644276619;6.241140366;5.819827557;5.490540504;5.251850128;5.197878838;4.88120079;4.218290329;3.76249218;3.595912457;3.061416864;2.779546499;2.529187679;2.123752356;1.861684084;1.403600574;1.200168133;0.9554687142;0.5384935141;0.1226196215
00100;14970.27734;2163.336914;1907.632812;1145.521118;816.1654663;674.6252441;556.4213867;466.8589172;450.540863;419.8217163;377.178894;346.2174683;334.4638367;299.0153198;292.9394531;268.1315613;260.4055481;243.3421326;233.410614;224.0035858;204.4103241;199.6803284;197.2782288;191.2812958;182.2315063;178.3820496;171.8900757;171.4918823;164.4711609;160.4990692;156.980835;155.969223;151.9984741;150.1837921;147.9221039;143.9972687;139.7393799;136.2280731;134.6508942;130.7987213;128.6312866;125.672905;123.8676987;122.4670792;120.2224197;118.5703659;116.9025726;116.1645126;115.7590942;110.3311615;108.7054138;105.2669907;105.0174179;103.103157;100.4772797;97.62770844;97.10556793;95.76829529;93.3995285;92.70415497;91.95519257;90.97021484;90.49386597;89.8736496;87.27954865;85.9312439;84.81179047;82.72167206;82.32286072;80.78926849;79.53292847;79.04827118;78.50405121;77.39728546;76.37056732;75.07182312;72.71923065;71.6411438;70.90489197;70.04841614;69.47923279;67.68662262;66.2791214;65.87723541;63.89406967;63.16955948;62.35682297;62.1282196;61.69194412;60.36994553;58.85894012;58.07258224;57.54841614;56.89430237;55.91229248;54.7697525;53.54009247;53.21300507;53.01879883;52.26225281;51.35870743;50.80937576;49.62381744;49.18608856;48.93819427;46.64974976;46.24880981;45.75051117;44.73648071;44.55474091;43.40336609;43.18099213;42.43252182;41.82305527;41.2467041;40.38472366;39.83986282;38.44179153;37.72474289;37.01074219;35.95619583;35.50532913;34.55965805;33.86856461;33.64897156;32.93698883;32.16693497;31.44583511;30.31574059;29.80128288;29.53970146;28.91640472;28.57424164;27.65788651;27.54873085;26.66752434;26.44135666;25.98324585;25.3040638;25.03183174;24.75969696;23.43645096;23.31184578;22.21964073;21.85165405;21.62163734;21.40652847;20.80168915;20.15405464;19.34963226;18.99102211;18.56919479;18.14130974;17.31374741;17.02545166;16.7176342;16.40893745;15.63156223;15.09955311;14.57047081;14.40661812;14.1341629;13.38559341;13.15017986;12.67865372;12.43486691;12.00423241;11.2983675;11.14401531;10.87909985;10.33148479;9.976699829;9.200094223;8.947347641;8.638169289;8.52183342;8.007760048;7.410980225;7.066345692;6.893289566;6.747062206;6.604937553;6.375187397;6.0281353;5.431774139;4.85447216;4.652032375;4.124432564;3.541662693;3.42222476;3.212893963;2.615874052;1.952560425;1.816628218;1.562003732;1.500502467;0.991825223;0.8324580193;0.561467886;0.260096699
00110;15030.44727;2166.802002;1912.796875;1145.703735;821.3696289;676.5726318;556.4650269;466.5638428;448.5111389;413.9825134;374.7664185;340.8366394;322.964447;296.8576355;295.8130798;271.3289185;256.3257751;244.4232635;231.0780792;224.2405548;206.8717957;200.5786438;192.5642242;186.7319031;180.7582703;176.1826935;172.1120758;163.2881622;159.0735321;157.9193115;153.0809479;150.8245239;149.7376099;145.0419464;143.2102051;140.6837921;138.8111267;137.1260376;132.2664642;126.4065628;123.884201;123.3184204;120.9346161;119.7944794;115.8679047;114.8310852;112.9450455;111.7317047;109.5797958;107.4849014;105.3566666;101.8245163;101.2427597;98.70137787;97.21050262;96.43813324;95.03715515;91.4610672;91.35255432;90.64881134;89.12226105;88.49500275;87.31564331;85.24255371;83.7116394;82.90940094;81.86247253;80.8021698;78.90287018;78.75085449;76.3341217;76.22303009;74.54608917;73.8473587;72.37252808;71.05007172;70.53085327;70.29029083;69.85535431;68.6559906;66.75049591;66.52271271;65.54894257;64.90231323;63.65510941;62.1041069;60.6431427;60.08992767;58.55209732;57.86001968;56.9461937;55.73082352;55.31011963;54.89663696;53.95555878;53.05858994;52.42884445;51.88790894;51.34190369;50.54092407;49.59093475;48.30912781;47.51440048;47.04460144;46.64732742;45.64705276;45.33853912;44.74608231;43.82939529;43.50327682;43.31775665;41.92313004;41.30180359;40.55670929;39.69728088;38.43672562;37.69407272;37.07673264;36.88098145;35.96765518;35.03469086;34.31629562;33.42019653;33.07855225;32.96075058;31.98563576;31.04086113;30.86149406;30.01819229;29.74883652;28.52272415;28.11252975;27.6190033;27.25885963;26.29981232;26.07574654;25.78147125;24.5741806;24.3706131;24.03421021;23.42062759;22.59365845;21.92000198;21.4396801;21.21111107;20.63025284;20.24793053;19.2537365;18.58699036;18.30600357;17.61787224;17.24701118;17.13266754;16.77402306;16.52028084;16.26299858;15.79111004;15.29857349;14.75474739;14.30617142;13.53846264;13.33887005;12.87862587;12.66239548;12.15197849;12.01807117;11.12145042;10.78355789;10.68856144;10.204175;9.832053185;9.612194061;9.240087509;8.658183098;8.388965607;8.14591217;7.978011131;7.369877338;7.140274048;6.798476219;6.492130756;6.124992847;5.902541161;5.63931179;5.240368843;4.737382412;4.526936531;4.17282629;3.694859982;3.529972553;3.09995389;2.72632122;2.169730663;2.007976294;1.922438979;1.306733251;0.9793795943;0.759976089;0.3648717999;0.01995474473
